16384,8192,4096,4096,1024,512
16384,8192,4096,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,4096,1024,512,512
16384,8192,4096,1024,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,1024,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,1024
16384,8192,4096,1024,512,512
16384,8192,4096,4096,1024,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,2048,512,512
16384,8192,4096,4096,512,512
16384,8192,4096,1024,512,512
16384,8192,4096,512,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,1024,1024,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,1024
16384,8192,4096,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
32768,8192,4096,4096,512,1024
16384,8192,2048,2048,512,512
16384,8192,4096,4096,512,512
16384,8192,4096,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,2048,512
16384,8192,4096,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,1024,512
16384,8192,4096,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,1024
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,1024,512
16384,8192,2048,2048,512,512
16384,8192,4096,4096,512,1024
16384,8192,2048,1024,512,512
16384,8192,4096,4096,1024,1024
16384,8192,2048,1024,512,512
16384,16384,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,1024,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,4096,2048,512,512
16384,8192,4096,4096,512,1024
16384,8192,4096,512,512,512
16384,8192,4096,4096,1024,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,1024
16384,8192,4096,1024,512,512
16384,16384,4096,4096,512,512
16384,8192,4096,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,512,1024,1024
16384,8192,4096,1024,512,512
16384,8192,4096,4096,1024,1024
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,4096,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,4096,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,1024
16384,8192,4096,1024,512,512
16384,8192,4096,4096,512,1024
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,1024
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,1024
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,512,512,512
16384,8192,2048,512,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,4096,1024,512,512
16384,8192,4096,4096,512,1024
16384,8192,4096,2048,512,512
16384,8192,4096,512,512,1024
16384,8192,4096,1024,512,512
16384,8192,4096,4096,1024,1024
16384,8192,4096,1024,512,512
16384,8192,4096,4096,512,1024
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,2048,512,512
16384,8192,4096,4096,512,2048
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
16384,8192,2048,1024,512,512
16384,16384,4096,4096,512,512
16384,8192,2048,2048,512,512
16384,8192,4096,4096,512,1024
16384,8192,2048,1024,512,512
16384,8192,4096,4096,512,512
